CIK,Header,Product,Date,Amount
874761,Other comprehensive income - Derivative activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other comprehensive income - Derivative activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other comprehensive income - Derivative activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other comprehensive income - Derivative activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other Comprehensive Income- Foreign currency translation activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015,
874761,Other Comprehensive Income- Foreign currency translation activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other Comprehensive Income- Foreign currency translation activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other Comprehensive Income- Foreign currency translation activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other Comprehensive Income- Foreign currency translation activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other Comprehensive Income- Foreign currency translation activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other Comprehensive Income- Foreign currency translation activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other Comprehensive Income- Foreign currency translation activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other Comprehensive Income- Foreign currency translation activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Other Comprehensive Income- Foreign currency translation activity [Member] | Interest Rate Contract [Member],"Fair Value, Assets and Liabilities Measured on Recurring and Nonrecurring Basis [Line Items]",Sep  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers out of Level 3",Jun  30  2015,53
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers out of Level 3",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers out of Level 3",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers out of Level 3",Jun  30  2015,0
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers out of Level 3",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers out of Level 3",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers out of Level 3",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers out of Level 3",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis with Unobservable Inputs",Jun  30  2015,(191)
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis with Unobservable Inputs",Jun  30  2015,(183)
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis with Unobservable Inputs",Jun  30  2015,(191)
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis with Unobservable Inputs",Jun  30  2015,(183)
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis with Unobservable Inputs",Jun  30  2015,(302)
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis with Unobservable Inputs",Jun  30  2015,(210)
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis with Unobservable Inputs",Jun  30  2015,(87)
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis with Unobservable Inputs",Jun  30  2015,(101)
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers, Net [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers, Net [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers, Net [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers, Net [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers, Net [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers, Net [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers, Net [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Transfers, Net [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Purchases, Sales, Issues, Settlements [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Purchases, Sales, Issues, Settlements [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Purchases, Sales, Issues, Settlements [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Purchases, Sales, Issues, Settlements [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Purchases, Sales, Issues, Settlements [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Purchases, Sales, Issues, Settlements [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Purchases, Sales, Issues, Settlements [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Purchases, Sales, Issues, Settlements [Abstract]",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Period Increase (Decrease)",Jun  30  2015,0
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Period Increase (Decrease)",Jun  30  2015,0
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Period Increase (Decrease)",Jun  30  2015,0
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Period Increase (Decrease)",Jun  30  2015,1
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Period Increase (Decrease)",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Period Increase (Decrease)",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Period Increase (Decrease)",Jun  30  2015, 
874761,Interest Rate Contract [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Inputs Reconciliation, Period Increase (Decrease)",Jun  30  2015, 
874761,Interest Rate Contract [Member] | Other comprehensive income - Derivative activity [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member] | Other comprehensive income - Derivative activity [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member] | Other comprehensive income - Derivative activity [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member] | Other comprehensive income - Derivative activity [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member] | Other comprehensive income - Derivative activity [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member] | Other comprehensive income - Derivative activity [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member] | Other comprehensive income - Derivative activity [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
874761,Interest Rate Contract [Member] | Other comprehensive income - Derivative activity [Member],"Fair Value, Net Derivative Asset (Liability) Measured on Recurring Basis, Unobservable Input Reconciliation [Line Items]",Jun  30  2015, 
